QM Energy	FF Energy
    -0.000768004    -0.000722693
    -0.000229664     -0.00023325
    -0.000129247    -0.000108001
    -0.000568548    -0.000634382
     -5.3616e-05    -5.30382e-05
    -0.000167768    -0.000107659
    -0.000131605     -0.00012576
    -0.000130488    -0.000126296
    -0.000898447     -0.00101084
    -0.000248501    -0.000247702
    -0.000276856    -0.000263838
    -0.000233783    -0.000216441
    -0.000317204    -0.000291853
    -0.000207667    -0.000187945
    -0.000148645     -0.00015052
     -0.00045248    -0.000555898
    -0.000681733    -0.000731385
    -0.000245627    -0.000284485
    -0.000310653    -0.000294365
    -0.000436747    -0.000408601
     -3.2175e-05    -3.34065e-05
      -0.0010493     -0.00108253
     -7.0499e-05    -6.76158e-05
    -0.000214859     -0.00026296
    -0.000238856    -0.000294886
    -0.000939662     -0.00137449
    -0.000346664    -0.000305207
      -0.0001304    -0.000124272
     -9.8364e-05    -9.70164e-05
    -0.000740021    -0.000794404
    -0.000369476    -0.000323982
    -0.000266564    -0.000225254
     -0.00160193     -0.00179537
    -0.000894839     -0.00163138
    -0.000276382    -0.000267556
     -0.00100476    -0.000731748
    -0.000336276    -0.000316046
    -0.000119444    -0.000117129
     -6.8945e-05    -8.35907e-05
    -0.000573064    -0.000392631
    -0.000222689    -0.000161992
    -0.000304035    -0.000302724
    -0.000435803    -0.000492611
     -0.00103218     -0.00111041
    -0.000224989    -0.000209093
     -7.7912e-05    -7.23836e-05
    -0.000272405    -0.000278402
    -0.000510771    -0.000580778
    -0.000800987     -0.00093436
    -0.000119119    -0.000112772
     -0.00054672    -0.000695542
     -0.00013071    -0.000122241
    -0.000100277    -9.63428e-05
     -0.00156234     -0.00105092
    -0.000797833    -0.000868419
     -0.00065944    -0.000625066
     -0.00100938    -0.000903196
    -0.000277518    -0.000321886
     -0.00152021      -0.0013223
     -0.00029545    -0.000275206
     -4.8424e-05    -4.91335e-05
    -0.000231247    -0.000181531
    -0.000867219     -0.00104263
     -9.2041e-05    -9.01585e-05
    -0.000268406    -0.000264692
    -0.000115341    -0.000125253
    -0.000122521    -0.000115314
     -4.5902e-05    -4.08007e-05
    -0.000108352    -0.000125143
     -0.00184445     -0.00208603
    -0.000602244    -0.000653378
     -8.2454e-05    -8.28198e-05
    -0.000431873    -0.000453156
    -0.000347495    -0.000422836
    -0.000584392    -0.000718969
     -3.6699e-05    -3.94318e-05
     -0.00064129    -0.000554323
