# Eelst 		 Emultipole 
      0.00166943       0.00244373
     -0.00166333      -0.00077787
     -0.00597302       0.00506201
     -0.00829776      -0.00074709
     -0.00254062       0.00016329
     -0.00101791      -0.00083879
     -0.00407505      -0.00244188
     -0.00439232      -0.00007389
      0.00254427       0.00483551
     -0.01176731      -0.00038328
     -0.00011024      -0.00002587
     -0.00121690       0.00005878
      0.00103250       0.00101550
      0.00024964       0.00051631
      0.00200909       0.00213934
     -0.00267715       0.00211852
     -0.00021430      -0.00005607
     -0.00076808       0.00044195
     -0.00227916      -0.00135502
     -0.00315300      -0.00230189
      0.00020668       0.00039376
     -0.00058877      -0.00039806
      0.00019934       0.00042756
      0.00005016       0.00010002
     -0.01025143      -0.00050096
      0.00001334       0.00007109
     -0.00744596       0.00035301
     -0.00299032       0.00223398
      0.00141816       0.00176908
     -0.00000282       0.00052813
     -0.00243211      -0.00042379
     -0.00174444       0.00019569
      0.00117125       0.00140860
     -0.00086227      -0.00067440
     -0.00077957      -0.00066665
      0.00109952       0.00194374
     -0.00101203      -0.00105585
     -0.00828530      -0.00347907
     -0.00029268      -0.00021367
      0.00030354       0.00075295
     -0.00245571      -0.00091031
      0.00103768       0.00169564
     -0.00073374      -0.00007759
     -0.00151799      -0.00148377
     -0.00071261       0.00041735
     -0.00765640      -0.00110275
     -0.00248243      -0.00221940
     -0.00111809      -0.00108068
     -0.00363610      -0.00023861
      0.00018061       0.00030336
     -0.00213589       0.00044115
     -0.00435964       0.00611852
     -0.00853641      -0.00148998
     -0.00313119      -0.00065175
     -0.00071352      -0.00033494
     -0.00507456      -0.00153737
      0.00023089       0.00022561
      0.00237289       0.00255215
     -0.00050647      -0.00019074
     -0.00081920       0.00067173
     -0.00165784       0.00074500
     -0.00117021      -0.00008951
     -0.00090621      -0.00007732
     -0.01387903      -0.00203070
     -0.00341728      -0.00298697
     -0.00001715       0.00711986
     -0.00176687      -0.00089512
      0.00056783       0.00087275
      0.00115706       0.00143873
     -0.00110749      -0.00063945
     -0.00041543      -0.00020242
     -0.01221351      -0.00053040
      0.00120005       0.00179893
     -0.01001846      -0.00054336
     -0.00049401       0.00023053
     -0.00089434       0.00073660
     -0.00059602       0.00277687
     -0.00190623      -0.00137789
     -0.00036993      -0.00007283
     -0.01651108       0.00020564
     -0.00937756       0.00018769
     -0.00170671      -0.00044836
     -0.00597003      -0.00027905
      0.00173376       0.00283934
     -0.00301134      -0.00091358
     -0.00179439      -0.00007635
     -0.00725768      -0.00512664
     -0.00269251      -0.00071556
      0.00033688       0.00046524
     -0.00105054      -0.00087972
      0.00182743       0.00187767
      0.00162052       0.00204259
     -0.00772329      -0.00569705
      0.00206026       0.00208953
      0.00304327       0.00358992
     -0.00049943      -0.00038446
     -0.00158591      -0.00142331
      0.00313381       0.00384646
     -0.00067308       0.00008181
     -0.00515911      -0.00022364
