# Eelst 		 Emultipole 
     -0.00325136       0.00032209
     -0.00071367      -0.00071224
     -0.00066811      -0.00035742
     -0.00212090      -0.00028363
     -0.00042031      -0.00007510
     -0.00325377       0.00041589
     -0.00300892       0.00058954
     -0.00070732      -0.00001029
      0.00017765       0.00018242
     -0.00044546      -0.00011037
     -0.00074523       0.00006953
     -0.00072561      -0.00020613
      0.00117709       0.00304178
     -0.00013841      -0.00011859
     -0.00061239      -0.00034276
     -0.00234023      -0.00033013
     -0.00014578       0.00026528
     -0.00162818       0.00012493
     -0.00886674      -0.00114172
     -0.00103723      -0.00017850
     -0.00049330      -0.00020406
     -0.00261985      -0.00007209
     -0.00047239       0.00000565
     -0.00418574       0.00093989
     -0.00084291      -0.00055187
     -0.00302992      -0.00039110
     -0.00160949      -0.00097730
     -0.00004965       0.00006008
     -0.00803551      -0.00033041
      0.00072169       0.00158500
     -0.00240316      -0.00034690
     -0.00014196       0.00010059
     -0.00060188      -0.00016295
     -0.00354100      -0.00039657
     -0.00787026      -0.00058980
     -0.00011060      -0.00011548
      0.00212948       0.00213415
     -0.00074961       0.00143173
     -0.00054942      -0.00013207
     -0.00123475      -0.00084281
     -0.00450897       0.00026041
     -0.00473840      -0.00199298
     -0.00431081       0.00104068
     -0.00526401      -0.00189271
     -0.00663133      -0.00270172
      0.00057151       0.00077146
     -0.00148685      -0.00142387
     -0.00279251       0.00005534
     -0.00435718       0.00002385
      0.00042687       0.00042533
      0.00046365       0.00079726
     -0.00048428      -0.00036318
     -0.00043660       0.00019458
      0.00034689       0.00047427
     -0.00722825      -0.00034207
     -0.00571218      -0.00220388
      0.00191561       0.00217469
     -0.00268221       0.00100161
     -0.00187374      -0.00007740
     -0.00007264       0.00026597
     -0.00044052       0.00002392
     -0.00082837      -0.00006808
      0.00065855       0.00229755
      0.00048906       0.00043755
     -0.00082247       0.00015176
     -0.00018204      -0.00016870
     -0.00078594      -0.00019436
     -0.00211900      -0.00068674
     -0.00037863       0.00013556
     -0.00666110      -0.00039422
     -0.00170679      -0.00028115
     -0.00045795      -0.00016707
     -0.00296928      -0.00047213
     -0.00045700      -0.00029469
     -0.00187411      -0.00084528
     -0.00018509       0.00024802
     -0.00073261       0.00029872
     -0.00000623       0.00053972
     -0.00012329       0.00011637
     -0.00318518      -0.00029644
     -0.00454986      -0.00218243
     -0.00273658      -0.00198716
     -0.00329273      -0.00011699
     -0.00268504      -0.00007307
     -0.00041380      -0.00020067
     -0.00130246       0.00039111
     -0.03041422       0.00021175
      0.00044121       0.00040675
     -0.00073946      -0.00059689
     -0.00795107      -0.00067236
     -0.00478011      -0.00212340
     -0.00413383      -0.00145478
     -0.00104605      -0.00029357
     -0.00028536       0.00003150
      0.00166146       0.00230406
     -0.00143492      -0.00084768
     -0.00570463      -0.00206876
     -0.00016947       0.00007621
     -0.00055866       0.00006111
     -0.00016706       0.00009013
     -0.00008732       0.00019668
     -0.00094082       0.00011483
     -0.00010699       0.00024761
      0.00161487       0.00133462
     -0.00047347       0.00016512
      0.00007685       0.00022533
      0.00297222       0.00508591
     -0.00015197       0.00025230
     -0.00014584      -0.00017241
     -0.00461030      -0.00044646
     -0.00848650      -0.00170727
     -0.00129209      -0.00021801
      0.00048145       0.00161547
     -0.00060520      -0.00020326
     -0.00164423       0.00018536
     -0.00030887       0.00033304
     -0.00392921       0.00431621
      0.00005230       0.00009491
     -0.00515412      -0.00264716
      0.00013503       0.00051323
     -0.00958804       0.00018435
     -0.00058552      -0.00031452
     -0.00515117       0.00012107
     -0.00464191      -0.00184917
      0.00001648       0.00004838
     -0.00036643      -0.00047078
      0.00006505       0.00006233
      0.00161297       0.00310037
     -0.00036631      -0.00013590
     -0.00049629       0.00004301
     -0.00217081       0.00038746
     -0.00491372       0.00044217
     -0.00952279      -0.00253328
     -0.00016868       0.00015909
     -0.00141811      -0.00109951
     -0.00972008      -0.00001752
      0.00020473       0.00014517
     -0.00939041      -0.00265035
     -0.00122453      -0.00031159
      0.00025773       0.00026516
      0.00028057       0.00094509
     -0.00035822       0.00007026
