200       -311.54964325
220       -246.93255711
240       -201.23945861
260       -167.40381822
280       -141.43356174
300       -120.92280267
320       -104.34378241
340        -90.68371308
320       -104.34378241
380        -69.53946010
400        -61.20373509
450        -44.76869257
500        -32.67526165
600        -16.14756225
700         -5.45505965
800          1.97430278
900          7.40046776
1000         11.51202477
1100         14.71649505
1200         17.27013151
