200       -287.07654770
220       -228.82683444
240       -187.21479797
260       -156.14794864
280       -132.14303213
300       -113.07938577
320        -97.59860958
340        -84.79338439
320        -97.59860958
380        -64.87961368
400        -56.99709242
450        -41.40140932
500        -29.87912287
600        -14.06855533
700         -3.80261697
800          3.34576997
900          8.57317194
1000         12.53653723
1100         15.62598456
1200         18.08746192
