200      -1040.62127579
220       -839.22491907
240       -696.47575602
260       -590.24287004
280       -508.20053727
300       -442.97329216
320       -389.89130477
340       -345.85993378
360       -308.74998128
380       -277.04977179
400       -249.65707740
450       -195.09423091
500       -154.36163283
600        -97.59294104
700        -59.89961782
