200      -1888.59700545
220      -1470.45333635
240      -1189.81209279
260       -990.20199125
280       -841.75226721
300       -727.40912637
320       -636.82141742
340       -563.38384581
360       -502.70257300
380       -451.75078794
400       -408.38036594
450       -323.81179258
500       -262.25647139
600       -178.70190530
700       -124.64599438
