# Eelst 		 Emultipole 
     -0.00024811       0.00019567
     -0.00750956       0.00151755
     -0.00705215      -0.00043181
     -0.00040288      -0.00018348
     -0.00437465       0.00020836
     -0.00064229      -0.00005278
     -0.00039972      -0.00013855
     -0.00129975       0.00005725
     -0.00064474      -0.00025543
      0.00018296       0.00037104
     -0.00029857       0.00029912
     -0.00013667       0.00010042
     -0.00024158       0.00029967
     -0.00037149      -0.00017063
     -0.00018223       0.00016068
     -0.00026009      -0.00005652
      0.00006528       0.00017871
     -0.00013211       0.00000156
     -0.00339578      -0.00053618
     -0.00409783      -0.00006722
     -0.00318652      -0.00033932
      0.00008318       0.00012527
     -0.00074969       0.00025445
     -0.01527942      -0.00040277
     -0.00125640       0.00020490
     -0.00066047      -0.00022652
     -0.00232200       0.00008255
     -0.00031964       0.00017261
     -0.01679316      -0.00006983
     -0.00590045      -0.00031262
     -0.01051657      -0.00066277
      0.00002279       0.00022577
     -0.00053756      -0.00025942
     -0.00243311       0.00003849
     -0.00064689      -0.00006459
     -0.00307859      -0.00015707
     -0.00345622      -0.00061136
     -0.00154811       0.00018779
      0.00012647       0.00014158
     -0.00139762      -0.00027453
     -0.00169452      -0.00007334
     -0.00194030       0.00000887
     -0.00113586       0.00041314
     -0.00172644      -0.00027558
     -0.00559100      -0.00065327
     -0.00049968      -0.00023060
     -0.00134765      -0.00016693
     -0.00023690      -0.00014408
     -0.00007148       0.00004393
     -0.00017792      -0.00006995
     -0.00022285       0.00003797
     -0.00065931      -0.00004317
     -0.00173544      -0.00017625
     -0.01291413       0.00016782
     -0.00264934       0.00011427
     -0.00024005      -0.00014830
     -0.00032315      -0.00007832
     -0.00287958      -0.00044089
     -0.01647121       0.00064537
     -0.00029383      -0.00014506
     -0.00036911      -0.00004908
     -0.00029621      -0.00010639
     -0.00233261       0.00024978
     -0.00744701       0.00108622
     -0.00024046      -0.00009015
     -0.00244741       0.00080682
     -0.00249421      -0.00037669
     -0.00046459      -0.00008470
      0.00004820       0.00009009
     -0.00015406      -0.00011067
     -0.00359653      -0.00046107
      0.00001624       0.00021162
     -0.00816039      -0.00026312
     -0.00015980      -0.00001917
     -0.02440319      -0.00025366
     -0.00188647      -0.00041060
     -0.00034077      -0.00006376
     -0.00134478       0.00019237
     -0.00055641      -0.00008976
     -0.00046057      -0.00017847
     -0.00641539      -0.00025130
     -0.00443753       0.00126939
     -0.01167029      -0.00073595
     -0.00521156      -0.00009971
     -0.00040926      -0.00017531
      0.00006218       0.00009113
     -0.00059246      -0.00007192
     -0.00010817       0.00033260
     -0.00305985      -0.00042795
     -0.00124553      -0.00010334
     -0.00415978      -0.00061660
     -0.00034958      -0.00013086
     -0.00087815       0.00015346
     -0.00148956       0.00026269
     -0.00418506      -0.00014360
     -0.00092020       0.00022443
     -0.00312348       0.00024121
     -0.00486333      -0.00008558
     -0.00481871       0.00072907
     -0.00002532       0.00010345
      0.00005034       0.00012778
     -0.00374162      -0.00042185
     -0.00437429      -0.00003810
     -0.01118007      -0.00024201
     -0.00049157      -0.00022036
     -0.00654728      -0.00044058
     -0.00042444      -0.00020805
     -0.00019776      -0.00010172
     -0.00001219       0.00018327
     -0.00077999      -0.00002307
     -0.00020746      -0.00006551
     -0.00018572      -0.00002406
     -0.00063979       0.00001007
     -0.00018038      -0.00005303
     -0.00094486      -0.00006865
     -0.00118746       0.00054823
     -0.00014697      -0.00006001
     -0.00031136      -0.00010607
     -0.00029733      -0.00015978
     -0.01652158      -0.00033185
     -0.00018004       0.00040673
