# Eelst 		 Emultipole 
     -0.00024464       0.00108261
     -0.00575651       0.00055459
      0.00063515       0.00079657
     -0.01239488       0.00006134
     -0.00457307      -0.00071423
     -0.00275346       0.00071797
     -0.01662325      -0.00025440
     -0.00513009       0.00017122
      0.00008319       0.00021370
     -0.00292122      -0.00094616
     -0.00017374       0.00031027
     -0.00011865       0.00008318
     -0.00942177      -0.00152927
      0.00018986       0.00034691
      0.00062083       0.00079284
     -0.00101398      -0.00017140
     -0.02463887       0.00041888
      0.00042113       0.00101645
     -0.00695737      -0.00017238
     -0.00256905       0.00097546
     -0.01414233      -0.00100909
     -0.00430065      -0.00071048
      0.00069156       0.00113863
      0.00071635       0.00082750
     -0.00028895      -0.00018990
     -0.00660272      -0.00092881
     -0.00965129       0.00180879
      0.00007147       0.00073419
     -0.00500025       0.00072010
     -0.00079886       0.00022183
     -0.00138969      -0.00038183
     -0.00323704       0.00101852
     -0.00316176      -0.00018693
     -0.00006695      -0.00009171
     -0.00690879       0.00129692
     -0.00994558       0.00118708
     -0.00925119      -0.00136577
     -0.00045504       0.00086316
     -0.00061208      -0.00028354
     -0.00024285      -0.00017238
     -0.00884180       0.00007255
      0.00035378       0.00053059
     -0.00880067       0.00198566
     -0.00137837      -0.00003854
     -0.00071432      -0.00067593
      0.00010536       0.00049361
     -0.02112452       0.00266227
     -0.00024021       0.00020415
     -0.00239957       0.00022844
      0.00029471       0.00120896
     -0.00056192      -0.00038425
     -0.00845809      -0.00130854
     -0.00750644      -0.00096370
     -0.00089875      -0.00024577
     -0.00408823       0.00095938
     -0.00731142      -0.00223056
     -0.00128633      -0.00057926
     -0.00831227       0.00116968
     -0.00074277      -0.00057330
     -0.00164010       0.00002513
     -0.00046061      -0.00018501
     -0.00178596       0.00054687
     -0.00030661      -0.00032920
      0.00027509       0.00046542
     -0.00914845       0.00090683
     -0.00077282      -0.00042384
      0.00030392       0.00083014
     -0.00093054      -0.00079798
     -0.00486557      -0.00034244
      0.00051980       0.00071192
     -0.00531826      -0.00060728
     -0.00105354      -0.00021792
     -0.00217998      -0.00173570
     -0.00193847      -0.00110086
     -0.00070862       0.00079378
     -0.00033811      -0.00035968
     -0.00057946      -0.00034740
     -0.00320263      -0.00142424
     -0.00119100      -0.00047992
      0.00018120       0.00027194
      0.00026728       0.00059994
     -0.00350484      -0.00129546
     -0.00012261       0.00037438
     -0.00617135       0.00067443
     -0.00036497       0.00154545
     -0.00040693       0.00235826
      0.00007056       0.00022915
     -0.00069154      -0.00000669
     -0.01263728       0.00020264
     -0.02662945       0.00060993
     -0.00073078      -0.00040100
     -0.01362346      -0.00153446
     -0.00013050      -0.00007029
     -0.00015305      -0.00004115
     -0.00188031       0.00032213
      0.00019152       0.00042087
     -0.00220294       0.00113754
     -0.00042396       0.00008243
      0.00078534       0.00096421
     -0.00061281       0.00012558
      0.00021762       0.00033795
     -0.00038973      -0.00040419
     -0.00321755       0.00070975
     -0.00889434      -0.00122627
     -0.00068732      -0.00011179
      0.00037132       0.00043728
     -0.00030665       0.00010451
     -0.00037292       0.00071207
      0.00034462       0.00106904
      0.00021593       0.00057719
      0.00031615       0.00056858
     -0.01080577      -0.00127753
     -0.00183926      -0.00097143
      0.00037139       0.00057693
     -0.00070794      -0.00047264
