QM Energy	FF Energy
     -0.00012567    -0.000302574
    -0.000754697     -0.00110025
     -6.0354e-05    -7.47034e-05
     -0.00141283     -0.00219012
    -0.000460705    -0.000814673
    -0.000544869     -0.00048653
     -0.00301394     -0.00254224
    -0.000729526    -0.000731341
     -3.0688e-05     -4.1494e-05
    -0.000278383    -0.000367774
     -7.8927e-05    -0.000118049
     -9.5131e-05    -0.000101306
     -0.00101853     -0.00134484
     -3.0039e-05    -4.12673e-05
     -6.1268e-05    -7.58231e-05
    -0.000138124    -0.000221495
      -0.0042473     -0.00410405
     -0.00023866    -0.000243631
     -0.00115304     -0.00148308
    -0.000254705    -0.000659401
     -0.00191458     -0.00193632
    -0.000567066    -0.000732269
    -0.000100588     -0.00014847
     -6.5206e-05    -6.68078e-05
     -5.8517e-05    -6.55639e-05
    -0.000479307    -0.000749377
     -0.00129934     -0.00180206
     -8.6281e-05    -0.000159736
    -0.000465348     -0.00100597
    -0.000121581    -0.000231342
    -0.000147196    -0.000235555
    -0.000295637    -0.000777873
    -0.000511065    -0.000565274
     -2.8343e-05    -3.52072e-05
    -0.000730198     -0.00147078
      -0.0011568     -0.00174454
    -0.000910797     -0.00110717
    -0.000127401    -0.000275356
     -9.2852e-05     -0.00011902
     -6.9477e-05    -6.96048e-05
     -0.00103386     -0.00152848
     -3.3741e-05    -5.24674e-05
     -0.00108682     -0.00193957
    -0.000241312    -0.000255986
     -5.4838e-05    -5.52473e-05
     -5.8073e-05    -9.22578e-05
     -0.00385303     -0.00352526
     -7.5505e-05    -0.000121105
    -0.000350457    -0.000585736
    -0.000255173    -0.000219718
    -0.000101935    -0.000103282
     -0.00148031     -0.00134003
     -0.00102584     -0.00117369
    -0.000253589    -0.000245285
    -0.000395858    -0.000880926
    -0.000685227     -0.00105664
    -0.000221553    -0.000247534
    -0.000918235     -0.00158387
    -0.000127084    -0.000131541
    -0.000206228    -0.000391423
    -0.000120515    -0.000145077
    -0.000232978    -0.000493137
     -5.7544e-05    -7.10496e-05
     -4.1555e-05    -5.48198e-05
     -0.00117664     -0.00161882
    -0.000130619    -0.000135436
    -0.000216373    -0.000224736
     -8.7385e-05    -8.64683e-05
     -0.00062818    -0.000957509
     -8.5261e-05    -9.48092e-05
    -0.000896101    -0.000986889
