QM Energy	FF Energy
     -0.00012567    -0.000302574
    -0.000754697     -0.00110026
     -6.0354e-05    -7.47034e-05
     -0.00141283     -0.00219012
    -0.000460705    -0.000814674
    -0.000544869     -0.00048653
     -0.00301394     -0.00254224
    -0.000729526     -0.00073134
     -3.0688e-05    -4.14941e-05
    -0.000278383    -0.000367776
     -7.8927e-05    -0.000118049
     -9.5131e-05    -0.000101306
     -0.00101853     -0.00134484
     -3.0039e-05    -4.12673e-05
     -6.1268e-05    -7.58232e-05
    -0.000138124    -0.000221496
      -0.0042473     -0.00410405
     -0.00023866    -0.000243632
     -0.00115304     -0.00148309
    -0.000254705    -0.000659402
     -0.00191458     -0.00193632
    -0.000567066     -0.00073227
    -0.000100588     -0.00014847
     -6.5206e-05    -6.68079e-05
     -5.8517e-05    -6.55639e-05
    -0.000479307     -0.00074938
     -0.00129934     -0.00180206
     -8.6281e-05    -0.000159736
    -0.000465348     -0.00100597
    -0.000121581    -0.000231342
    -0.000147196    -0.000235555
    -0.000295637    -0.000777873
    -0.000511065    -0.000565275
     -2.8343e-05    -3.52072e-05
    -0.000730198     -0.00147078
      -0.0011568     -0.00174455
    -0.000910797     -0.00110717
    -0.000127401    -0.000275356
     -9.2852e-05    -0.000119021
     -6.9477e-05    -6.96045e-05
     -0.00103386     -0.00152848
     -3.3741e-05    -5.24674e-05
     -0.00108682     -0.00193957
    -0.000241312    -0.000255989
     -5.4838e-05    -5.52471e-05
     -5.8073e-05    -9.22579e-05
     -0.00385303     -0.00352526
     -7.5505e-05    -0.000121105
    -0.000350457    -0.000585736
    -0.000255173     -0.00021972
    -0.000101935    -0.000103282
     -0.00148031     -0.00134003
     -0.00102584      -0.0011737
    -0.000253589    -0.000245286
    -0.000395858    -0.000880929
    -0.000685227     -0.00105664
    -0.000221553    -0.000247535
    -0.000918235     -0.00158387
    -0.000127084    -0.000131542
    -0.000206228    -0.000391423
    -0.000120515    -0.000145077
    -0.000232978    -0.000493137
     -5.7544e-05    -7.10495e-05
     -4.1555e-05    -5.48198e-05
     -0.00117664     -0.00161882
    -0.000130619    -0.000135436
    -0.000216373    -0.000224737
     -8.7385e-05    -8.64686e-05
     -0.00062818     -0.00095751
     -8.5261e-05    -9.48092e-05
    -0.000896101     -0.00098689
    -0.000161427    -0.000227259
    -0.000230869    -0.000236386
    -0.000144151    -0.000191783
    -0.000169822    -0.000363958
     -3.4727e-05     -4.0226e-05
     -9.6818e-05    -0.000111826
    -0.000266935    -0.000359882
    -0.000227788    -0.000250078
     -5.7898e-05    -5.83972e-05
     -6.9451e-05     -0.00010906
    -0.000494855    -0.000499741
     -9.3163e-05    -0.000145418
    -0.000595398     -0.00124181
    -0.000571131    -0.000445224
    -0.000398375    -0.000628078
     -7.2737e-05    -7.70292e-05
    -0.000119058    -0.000183738
     -0.00171911     -0.00217438
     -0.00402154     -0.00417513
    -0.000180746    -0.000201974
     -0.00172773     -0.00163535
     -6.9143e-05     -8.6395e-05
     -6.1936e-05    -6.94793e-05
    -0.000498685    -0.000514653
     -5.0556e-05    -7.61038e-05
    -0.000259358    -0.000611398
    -0.000148694    -0.000206558
     -7.3274e-05    -8.68239e-05
    -0.000104994    -0.000187737
     -8.7235e-05    -8.62042e-05
     -3.9577e-05    -4.34142e-05
    -0.000891519    -0.000615929
     -0.00112434     -0.00104366
    -0.000179491    -0.000222951
     -4.1801e-05    -4.64756e-05
    -0.000103084    -0.000149499
    -0.000101098    -0.000235846
    -0.000156446    -0.000142854
     -9.2686e-05    -0.000120006
     -4.0649e-05    -7.02482e-05
     -0.00148832     -0.00147524
    -0.000233401    -0.000257203
     -6.6746e-05    -8.14645e-05
     -8.7366e-05    -0.000102972
     -7.9817e-05    -8.21831e-05
    -0.000916003     -0.00109856
     -0.00103036     -0.00125049
     -3.2189e-05    -4.17484e-05
    -0.000583974     -0.00105744
     -5.3963e-05    -5.41782e-05
    -0.000128443    -0.000138998
     -8.6513e-05    -9.22933e-05
    -0.000152919    -0.000251475
     -6.3799e-05    -6.40007e-05
     -7.5928e-05    -7.60165e-05
     -6.5846e-05     -6.6655e-05
    -0.000148612     -0.00015131
    -0.000161953    -0.000151366
    -0.000135506    -0.000157128
    -0.000147044    -0.000349077
     -0.00109154     -0.00109287
    -0.000450387    -0.000376836
    -0.000576599    -0.000602383
     -0.00386513     -0.00310429
     -0.00010571     -0.00014119
     -3.8832e-05    -4.70562e-05
     -5.3995e-05    -5.39206e-05
    -0.000536024    -0.000805144
     -4.9997e-05    -7.96225e-05
    -0.000111621    -0.000162654
     -0.00237144     -0.00279654
    -0.000526173    -0.000769445
     -5.8797e-05    -6.69071e-05
     -0.00012716    -0.000140646
    -0.000109057     -0.00010685
     -0.00390754     -0.00379145
    -0.000491792    -0.000612627
     -0.00131942     -0.00190263
     -9.8528e-05    -0.000129309
     -6.2987e-05    -6.78571e-05
     -0.00088727     -0.00126485
     -8.1369e-05    -8.36296e-05
     -6.3283e-05    -6.81568e-05
    -0.000666068     -0.00131768
     -0.00127528     -0.00124626
    -0.000146053    -0.000283659
    -0.000519378     -0.00117813
    -0.000883858     -0.00103842
       -0.001827     -0.00165668
    -0.000748221    -0.000739463
    -0.000124653    -0.000158322
     -5.2142e-05    -6.52142e-05
     -9.5193e-05    -0.000123154
     -6.8688e-05     -7.6613e-05
    -0.000109354    -0.000205004
    -0.000872585     -0.00102848
    -0.000238977    -0.000260257
     -0.00186795     -0.00217728
    -0.000255201    -0.000412905
    -0.000239319    -0.000628274
    -0.000252668    -0.000290897
    -0.000198045     -0.00020441
    -0.000234438    -0.000630049
    -0.000339773    -0.000733702
    -0.000109374    -0.000208822
     -8.0951e-05    -0.000102036
     -0.00145305     -0.00106314
     -0.00130187     -0.00180882
     -4.2635e-05    -4.76646e-05
     -7.2448e-05    -7.64227e-05
     -0.00124971     -0.00149006
     -6.6544e-05    -6.95971e-05
    -0.000647491     -0.00132061
     -0.00010436    -0.000167651
    -0.000267528     -0.00023737
     -0.00155734      -0.0012933
     -0.00131516     -0.00206591
    -0.000238136    -0.000273002
    -0.000140937     -0.00017415
     -5.4746e-05    -5.54848e-05
      -0.0001066    -0.000134848
     -7.3055e-05    -0.000100358
     -0.00086982     -0.00107269
    -0.000578877     -0.00126961
    -0.000105869    -0.000136093
    -0.000116122    -0.000121468
    -0.000802921    -0.000987091
     -0.00188501     -0.00231317
     -0.00287084     -0.00279037
     -0.00103117     -0.00180303
    -0.000220485    -0.000248444
    -0.000724099       -0.000734
     -5.5504e-05    -7.12753e-05
    -0.000699456     -0.00050615
     -5.1387e-05    -6.28951e-05
     -0.00014733    -0.000194783
    -0.000139056    -0.000225927
     -7.7881e-05    -8.47034e-05
     -0.00015151    -0.000148075
    -0.000228054     -0.00025051
     -7.3453e-05    -7.81063e-05
    -0.000537061       -0.000922
     -5.0565e-05    -6.05461e-05
     -6.3056e-05    -6.44563e-05
    -0.000188693    -0.000198786
     -9.2466e-05    -0.000145661
      -0.0010542    -0.000744259
    -0.000435505    -0.000425378
    -0.000499399    -0.000687176
     -6.4431e-05    -7.24563e-05
    -0.000622986    -0.000621698
    -0.000254131    -0.000358342
     -9.8206e-05      -0.0001067
    -0.000286088    -0.000735976
     -7.4343e-05    -7.62608e-05
     -5.9393e-05    -5.90652e-05
    -0.000133725     -0.00013868
    -0.000127099    -0.000141244
    -0.000201246    -0.000270296
    -0.000243541      -0.0006278
     -7.2514e-05    -8.07534e-05
    -0.000377281    -0.000501367
    -0.000538562     -0.00108813
    -0.000410624    -0.000662168
     -0.00114515    -0.000903113
    -0.000159687    -0.000206893
    -0.000937132     -0.00175804
     -0.00146582      -0.0021831
    -0.000334374    -0.000438567
    -0.000409499    -0.000783219
     -8.4983e-05     -9.7273e-05
    -0.000707104     -0.00133017
    -0.000432057    -0.000935448
    -0.000339824    -0.000518856
      -4.317e-05    -6.40157e-05
    -0.000376705    -0.000469094
    -0.000186382    -0.000460323
     -8.1268e-05     -0.00017263
     -5.8776e-05    -7.93667e-05
    -0.000356478    -0.000348302
     -4.0764e-05    -5.35863e-05
    -0.000879126      -0.0017021
     -4.6843e-05    -7.05536e-05
    -0.000169532    -0.000343208
    -0.000132119    -0.000274181
     -0.00377988     -0.00351454
    -0.000156637     -0.00033388
    -0.000167077    -0.000218896
    -0.000141576    -0.000147312
     -3.9464e-05     -4.4098e-05
     -8.8936e-05    -0.000129124
     -0.00135533     -0.00130861
    -0.000519431    -0.000546211
    -0.000111675    -0.000132476
    -0.000117146      -0.0002418
     -0.00103074     -0.00149425
    -0.000676822    -0.000549506
    -0.000120535    -0.000122857
      -4.322e-05     -5.7535e-05
    -0.000223599    -0.000294891
     -7.1972e-05    -0.000119617
    -0.000662022     -0.00133601
    -0.000370039    -0.000821965
    -0.000284487    -0.000300752
     -7.4043e-05    -7.29471e-05
     -9.9575e-05     -0.00012095
    -0.000126265    -0.000177257
     -7.4139e-05    -7.73227e-05
    -0.000453081    -0.000943774
    -0.000103364    -0.000149142
      -6.476e-05    -9.13258e-05
     -0.00143112     -0.00136217
    -0.000209656    -0.000556909
    -0.000144642    -0.000175414
      -7.468e-05    -0.000118726
     -0.00467801     -0.00438016
      -0.0044008     -0.00358001
     -4.8828e-05    -7.37021e-05
     -5.9732e-05    -6.53934e-05
    -0.000431322    -0.000863501
       -7.59e-05    -0.000118634
    -0.000177567    -0.000448396
    -0.000230149    -0.000371133
    -0.000226552    -0.000413848
    -0.000133102    -0.000174822
      -4.634e-05     -4.4699e-05
     -0.00084225    -0.000699526
     -0.00046345    -0.000630967
     -0.00072171    -0.000940932
    -0.000399974    -0.000829007
    -0.000680622    -0.000895064
    -0.000183051    -0.000223421
     -6.3774e-05    -7.79523e-05
     -0.00127415     -0.00156317
    -0.000226806       -0.000444
     -6.7563e-05    -7.65878e-05
    -0.000201664    -0.000447365
    -0.000168657    -0.000166734
    -0.000274871    -0.000445076
     -0.00377868     -0.00383543
    -0.000587792     -0.00059369
    -0.000396145    -0.000513712
      -6.084e-05     -6.4615e-05
     -5.3106e-05    -7.64215e-05
     -5.4539e-05    -0.000120117
    -0.000475804     -0.00105739
     -0.00371687     -0.00356482
    -0.000247738    -0.000246046
     -5.9998e-05    -7.35317e-05
    -0.000165059    -0.000400626
    -0.000136998     -0.00014393
    -0.000156157    -0.000366659
     -0.00377991     -0.00369833
    -0.000146148    -0.000199799
     -7.2111e-05    -7.56995e-05
    -0.000115918    -0.000122754
      -8.999e-05    -0.000112682
     -0.00102183     -0.00167871
    -0.000100472    -0.000104878
      -0.0004753    -0.000537258
     -8.3728e-05     -0.00011707
     -3.0442e-05    -4.94665e-05
     -9.6871e-05    -0.000201433
      -9.109e-05    -0.000122077
     -8.7793e-05    -0.000121285
     -6.2677e-05     -6.2333e-05
    -0.000447653    -0.000919934
    -0.000255011    -0.000460719
    -0.000165836    -0.000279423
     -0.00105336     -0.00186585
    -0.000551686    -0.000630996
    -0.000139081    -0.000151399
     -8.5191e-05    -9.01091e-05
     -7.5619e-05    -7.88113e-05
      -9.559e-05    -0.000121321
     -9.1695e-05    -9.90483e-05
     -0.00142423     -0.00147435
      -0.0020897     -0.00167002
     -8.4131e-05    -8.49979e-05
    -0.000253757    -0.000265943
    -0.000138786    -0.000161123
    -0.000147301    -0.000265655
    -0.000197318    -0.000477135
    -0.000205237    -0.000217536
     -7.1883e-05     -7.1368e-05
     -0.00265751     -0.00206591
     -3.6901e-05    -4.11886e-05
    -0.000370821    -0.000451935
    -0.000802658     -0.00145368
     -8.0534e-05    -8.95538e-05
    -0.000249014    -0.000258278
     -7.5422e-05    -8.83299e-05
     -0.00082425     -0.00155916
    -0.000279965    -0.000695706
     -7.9396e-05    -7.70111e-05
    -0.000227079    -0.000441434
     -0.00470657     -0.00406667
     -0.00186264     -0.00274436
     -0.00010908     -0.00013591
    -0.000170023    -0.000382108
     -0.00010733    -0.000152694
    -0.000503873    -0.000800888
     -4.3008e-05    -5.41993e-05
     -0.00132834     -0.00162914
    -0.000204586    -0.000214474
     -0.00146094     -0.00107717
     -3.5858e-05    -4.33903e-05
    -0.000449432    -0.000592841
     -5.6156e-05    -6.11013e-05
    -0.000726607    -0.000657032
     -6.4762e-05    -0.000100148
     -0.00798692      -0.0063384
     -0.00192077      -0.0024588
    -0.000999712      -0.0018287
     -8.2326e-05    -0.000139884
     -0.00103146     -0.00104654
    -0.000220309    -0.000267651
     -0.00128177     -0.00169759
     -9.9655e-05    -0.000100317
    -0.000110254     -0.00013984
     -0.00245179     -0.00204499
      -3.949e-05    -4.59846e-05
    -0.000210335    -0.000195245
     -0.00141549     -0.00216319
    -0.000456669    -0.000509353
     -0.00178853     -0.00150186
     -5.7293e-05    -5.89691e-05
      -4.008e-05    -5.48546e-05
    -0.000372991    -0.000537077
     -7.6918e-05    -0.000104649
    -0.000103666    -0.000248419
     -7.0605e-05    -9.76863e-05
    -0.000303893    -0.000486079
     -7.0049e-05    -7.13333e-05
    -0.000958605     -0.00106221
    -0.000554278    -0.000639499
     -0.00161669     -0.00161993
     -0.00440384     -0.00383598
    -0.000637928      -0.0011723
    -0.000707263     -0.00137214
     -3.8294e-05    -7.43036e-05
    -0.000194362    -0.000340509
      -0.0034494     -0.00297127
    -0.000563534    -0.000920767
     -7.7252e-05    -0.000115971
    -0.000267151    -0.000288046
      -5.571e-05    -7.65962e-05
     -5.5495e-05    -8.81052e-05
    -0.000116473    -0.000119396
     -9.8634e-05    -0.000158001
      -3.917e-05    -4.55418e-05
     -7.0547e-05    -6.80811e-05
     -2.4435e-05    -3.91137e-05
     -5.6975e-05    -5.51198e-05
    -0.000488222    -0.000410988
    -0.000129248    -0.000160848
    -0.000110304     -0.00023062
    -0.000288099     -0.00059133
     -5.6441e-05    -6.68364e-05
     -3.9922e-05    -4.53001e-05
    -0.000614466    -0.000773943
     -5.0233e-05    -5.46161e-05
     -0.00056215    -0.000781306
    -0.000398978    -0.000327637
    -0.000383688    -0.000425312
     -7.4131e-05    -7.63827e-05
    -0.000189964    -0.000191643
     -8.2594e-05    -8.11338e-05
    -0.000121026    -0.000155986
     -9.2032e-05    -8.64133e-05
     -0.00121159      -0.0012562
    -0.000453764    -0.000456857
    -0.000136205    -0.000165032
    -0.000122627    -0.000124814
     -2.0435e-05    -3.31905e-05
     -0.00043312    -0.000454137
     -0.00778642      -0.0062779
    -0.000205207    -0.000312572
    -0.000107087    -0.000124415
    -0.000209879    -0.000191472
     -5.3888e-05     -6.7062e-05
     -3.8745e-05    -4.26781e-05
    -0.000120598    -0.000133685
      -7.244e-05    -8.15358e-05
     -9.0973e-05    -0.000181106
     -9.6119e-05    -0.000129248
     -0.00144072     -0.00225309
     -5.4778e-05    -5.75399e-05
     -0.00014405    -0.000161079
      -0.0039374      -0.0030315
    -0.000404918    -0.000482504
    -0.000287232    -0.000239574
    -0.000185195    -0.000399524
     -6.3027e-05    -7.13997e-05
    -0.000119149    -0.000153014
     -3.2377e-05    -4.17334e-05
     -5.8072e-05    -6.88916e-05
     -0.00465322     -0.00374636
    -0.000692968    -0.000904473
    -0.000128814    -0.000127015
    -0.000362584    -0.000313293
    -0.000733474     -0.00145678
     -0.00164903     -0.00135121
    -0.000901835     -0.00140618
    -0.000255219    -0.000285435
     -4.5122e-05    -4.86739e-05
     -5.9326e-05    -5.97029e-05
    -0.000401865    -0.000634125
    -0.000410459    -0.000480851
     -9.3945e-05    -9.91658e-05
    -0.000199025    -0.000355194
      -3.939e-05    -4.37014e-05
    -0.000178394    -0.000160829
    -0.000944701    -0.000968953
      -8.483e-05    -8.92374e-05
    -0.000225276    -0.000320965
    -0.000645863    -0.000884924
      -0.0002285    -0.000493227
     -4.9457e-05    -5.34959e-05
    -0.000338142    -0.000817352
    -0.000232204    -0.000222916
    -0.000127065    -0.000194525
    -0.000272169    -0.000451963
     -5.6769e-05    -6.57358e-05
      -5.465e-05    -5.57687e-05
     -4.2278e-05    -5.00878e-05
    -0.000270173    -0.000296534
    -0.000123023     -0.00024859
    -0.000193468     -0.00038638
    -0.000104753    -0.000172835
    -0.000457007    -0.000712389
    -0.000104945     -0.00013535
    -0.000120943    -0.000178373
      -6.438e-05    -6.23921e-05
     -4.5883e-05    -6.40163e-05
     -7.3752e-05    -0.000116746
      -9.195e-05      -9.392e-05
     -7.5207e-05    -0.000138382
     -6.4715e-05    -8.79069e-05
     -0.00100779     -0.00110073
     -0.00452232      -0.0045243
     -0.00294671     -0.00357161
     -7.6896e-05    -0.000102515
     -5.5333e-05     -5.5331e-05
     -6.4462e-05    -7.20194e-05
    -0.000147457    -0.000131994
    -0.000235049    -0.000338514
      -0.0012572     -0.00189097
    -0.000623345     -0.00119716
     -8.9451e-05    -8.85923e-05
     -9.7596e-05    -0.000171913
    -0.000145615    -0.000220826
     -7.4415e-05    -0.000108613
    -0.000954506     -0.00166985
     -3.3857e-05    -3.92605e-05
     -6.9494e-05      -7.757e-05
    -0.000132672    -0.000170249
      -6.428e-05    -7.45978e-05
    -0.000613458    -0.000847685
     -5.4082e-05     -6.6301e-05
    -0.000101942    -0.000186443
     -8.1607e-05    -9.83202e-05
     -0.00150193      -0.0013118
    -0.000438605     -0.00056864
    -0.000113371    -0.000193777
     -3.6532e-05    -4.98279e-05
    -0.000124258    -0.000129056
     -0.00163828      -0.0024025
    -0.000233604    -0.000350321
     -4.1951e-05    -4.87758e-05
    -0.000969721     -0.00155264
     -6.4969e-05    -0.000109604
    -0.000276593     -0.00040929
     -0.00346628      -0.0038604
    -0.000265597    -0.000573447
     -9.3542e-05    -0.000144551
      -3.949e-05    -4.38038e-05
     -0.00825893     -0.00632344
     -6.2234e-05    -6.26996e-05
    -0.000223038    -0.000545524
    -0.000590874    -0.000609762
     -0.00195746      -0.0016871
    -0.000117186     -0.00016803
    -0.000147717    -0.000316328
      -0.0014324     -0.00129456
    -0.000171118    -0.000271097
    -0.000642466     -0.00113473
     -5.0763e-05    -5.73642e-05
     -6.7477e-05    -8.06946e-05
    -0.000229854    -0.000236415
    -0.000327382    -0.000405207
    -0.000727104    -0.000972373
    -0.000276413    -0.000239542
    -0.000101134    -0.000148629
     -9.2894e-05    -0.000186485
    -0.000480709    -0.000723925
     -8.6679e-05    -0.000113853
    -0.000147145    -0.000178927
    -0.000138063    -0.000153877
     -5.0937e-05    -5.23701e-05
     -8.9602e-05    -9.61158e-05
     -5.0468e-05    -5.87503e-05
     -9.0739e-05    -0.000145159
     -0.00023267    -0.000239361
    -0.000891032    -0.000976579
     -6.8427e-05    -0.000113876
     -6.5094e-05    -9.88966e-05
     -0.00359638     -0.00294382
     -8.2507e-05    -8.44265e-05
    -0.000424246    -0.000484176
     -0.00136667      -0.0021655
