# Eelst 		 Emultipole 
     -0.00155622       0.00086549
     -0.00604507       0.00348442
      0.00019553       0.00056733
     -0.00038579      -0.00074497
      0.00193723       0.00811200
     -0.00025723      -0.00010447
     -0.00120177      -0.00056300
      0.00043205       0.00087978
     -0.00112706       0.00115766
     -0.00798605      -0.00396481
     -0.00021119       0.00043006
     -0.00008120       0.00044295
     -0.00014465       0.00022294
     -0.00463683      -0.00232454
     -0.00165330      -0.00118065
     -0.00156337      -0.00138572
     -0.01787192      -0.00494034
      0.00058866       0.00114989
     -0.00098404      -0.00078417
     -0.00073848      -0.00014287
     -0.01666551      -0.00731450
      0.00004758      -0.00076527
     -0.00108866       0.00079668
     -0.00577192      -0.00057945
     -0.00375799      -0.00252707
      0.00361487       0.00503244
     -0.00450140      -0.00144635
     -0.00230019      -0.00198988
      0.00007625       0.00117284
      0.00229554       0.00284593
      0.00015378      -0.00009875
     -0.00138072      -0.00197574
      0.00483813       0.00625853
      0.00103114       0.00182078
      0.00096865       0.00177018
      0.00378443       0.00767748
     -0.00024301       0.00122231
     -0.00865664       0.00038653
     -0.01221866       0.00772741
      0.00266254       0.00368986
      0.00026323       0.00173032
     -0.00064508       0.00000943
     -0.00038726      -0.00104570
     -0.00463943      -0.00142424
     -0.00106696       0.00106084
     -0.00029056      -0.00003457
     -0.00742143      -0.00067630
     -0.00023122       0.00017030
     -0.01074261      -0.00249727
      0.00002637      -0.00001666
      0.00055274       0.00177069
     -0.00031256      -0.00051881
     -0.00025224       0.00008165
     -0.00396109      -0.00172864
      0.00015291      -0.00040027
     -0.00012970       0.00045312
     -0.00184272      -0.00046476
     -0.00187018      -0.00111379
     -0.00843869      -0.00141368
     -0.00430274      -0.00287158
     -0.00023050       0.00024174
     -0.01121845      -0.00120721
      0.00154251       0.00261178
     -0.00258630      -0.00170087
      0.00021755       0.00042708
     -0.00085178      -0.00034728
     -0.00471781      -0.00229946
     -0.00612455      -0.00497674
     -0.01320591      -0.00744108
      0.00002962      -0.00011824
     -0.00280519       0.00554829
     -0.00135501      -0.00008635
     -0.00522559      -0.00440336
     -0.00059019      -0.00169239
     -0.00003593      -0.00055978
      0.00021388       0.00052837
