# Eelst 		 Emultipole 
     -0.00155622      -0.00002644
     -0.00604507       0.00206515
      0.00019553       0.00023121
     -0.00038579      -0.00009741
      0.00193723       0.00802554
     -0.00025723      -0.00026145
     -0.00120177      -0.00080549
      0.00043205       0.00046346
     -0.00112706       0.00059530
     -0.00798605      -0.00490812
     -0.00021119      -0.00009119
     -0.00008120       0.00021908
     -0.00014465      -0.00005092
     -0.00463683      -0.00158265
     -0.00165330      -0.00153025
     -0.00156337      -0.00129227
     -0.01787192      -0.00588863
      0.00058866       0.00072225
     -0.00098404      -0.00007735
     -0.00073848      -0.00040294
     -0.01666551      -0.00628603
      0.00004758       0.00023459
     -0.00108866      -0.00000321
     -0.00577192      -0.00122949
     -0.00375799      -0.00267512
      0.00361487       0.00476064
     -0.00450140      -0.00135744
     -0.00230019      -0.00208788
      0.00007625       0.00047203
      0.00229554       0.00248812
      0.00015378       0.00027939
     -0.00138072      -0.00121096
      0.00483813       0.00633400
      0.00103114       0.00131292
      0.00096865       0.00128735
      0.00378443       0.00762040
     -0.00024301       0.00062444
     -0.00865664       0.00026180
     -0.01221866       0.00663561
      0.00266254       0.00329008
      0.00026323       0.00113081
     -0.00064508      -0.00039256
     -0.00038726       0.00012361
     -0.00463943       0.00124547
     -0.00106696       0.00045240
     -0.00029056      -0.00007114
     -0.00742143      -0.00023829
     -0.00023122      -0.00005529
     -0.01074261      -0.00395523
      0.00002637       0.00006040
      0.00055274       0.00128660
     -0.00031256      -0.00021803
     -0.00025224      -0.00004418
     -0.00396109       0.00139236
      0.00015291       0.00015362
     -0.00012970      -0.00004651
     -0.00184272      -0.00104658
     -0.00187018      -0.00165138
     -0.00843869      -0.00187610
     -0.00430274      -0.00235494
     -0.00023050       0.00005243
     -0.01121845      -0.00352248
      0.00154251       0.00240622
     -0.00258630      -0.00222841
      0.00021755       0.00046890
     -0.00085178       0.00062503
     -0.00471781      -0.00260793
     -0.00612455      -0.00460084
     -0.01320591      -0.00773017
      0.00002962       0.00038355
     -0.00280519       0.00454661
     -0.00135501      -0.00080800
     -0.00522559      -0.00117500
     -0.00059019      -0.00010975
     -0.00003593       0.00000623
      0.00021388       0.00037437
      0.00066214       0.00111169
     -0.00128557      -0.00110129
     -0.00139584       0.00372674
     -0.00060300      -0.00057084
     -0.00493261      -0.00145097
      0.00007691       0.00050111
      0.00152308       0.00211088
     -0.00111184      -0.00024416
     -0.00267146      -0.00134795
      0.00043683       0.00051242
     -0.00376716      -0.00229698
     -0.00058555      -0.00053830
     -0.00543291       0.00198723
     -0.00003627       0.00010810
      0.00102326       0.00126426
     -0.01514608      -0.00637681
      0.00039179       0.00069477
      0.00034920       0.00040403
     -0.01726578       0.00224169
     -0.00152551      -0.00119434
     -0.00150079      -0.00138079
     -0.00195205      -0.00012794
      0.00196429       0.00211411
     -0.00447226      -0.00246885
     -0.01807090       0.00246510
      0.00159381       0.00257378
     -0.00763263      -0.00378199
     -0.00021930      -0.00007892
     -0.00387934      -0.00108959
      0.00062950       0.00069466
     -0.00224855      -0.00213010
     -0.00253487      -0.00093655
      0.00047831       0.00066944
     -0.00190719      -0.00064915
     -0.00331362      -0.00113615
      0.00299282       0.00430470
     -0.00050867       0.00764658
     -0.00981463      -0.00152807
     -0.00207816       0.00108144
     -0.00112595      -0.00012462
      0.00019528       0.00032566
     -0.00930476      -0.00530150
     -0.00136508      -0.00033319
     -0.01333644       0.00264542
     -0.00124755       0.00121100
      0.00002444       0.00032609
      0.00067672       0.00110508
     -0.00077774      -0.00010271
     -0.00308521      -0.00249092
     -0.00008679       0.00029377
     -0.00029179      -0.00024870
     -0.00003603       0.00014607
     -0.00068730      -0.00026900
     -0.01831428       0.00262276
      0.00281884       0.00472333
      0.00076054       0.00097231
     -0.00445490       0.00769791
      0.00220187       0.00240252
      0.00106304       0.00429459
      0.00100936       0.00118958
     -0.00081750      -0.00070159
     -0.00559753      -0.00106853
      0.00017194       0.00043265
     -0.00419801      -0.00156527
     -0.02365063      -0.00339219
     -0.00187785      -0.00124717
     -0.00092522      -0.00036289
     -0.00060034       0.00005451
     -0.00315533       0.00073966
     -0.00235536      -0.00053477
      0.00056194       0.00066980
     -0.00088844      -0.00062874
     -0.00003412       0.00020600
     -0.00151077      -0.00120218
      0.00021906       0.00045762
      0.00037225       0.00157583
     -0.00098229      -0.00080204
     -0.00028863       0.00069914
      0.00394395       0.00490629
      0.00052237       0.00180043
     -0.00373430      -0.00136948
     -0.00143343      -0.00135094
      0.00123379       0.00138522
     -0.00511144       0.00091999
      0.00067266       0.00108497
     -0.01548226      -0.00164151
     -0.00082988      -0.00016826
     -0.00250745       0.00078136
      0.00240476       0.00250118
      0.00009176       0.00060859
     -0.00047485      -0.00049958
     -0.00000475       0.00437030
     -0.00214008      -0.00138828
     -0.00034023      -0.00011922
     -0.00757744      -0.00010591
     -0.00179796      -0.00089264
     -0.00064595       0.00023705
     -0.00042511       0.00024812
      0.00128788       0.00134353
      0.00142551       0.00161971
     -0.00064129       0.00233364
     -0.00170607      -0.00132859
     -0.00048488       0.00080147
     -0.00064742      -0.00056169
      0.00125126       0.00132076
     -0.00151221      -0.00041557
     -0.00037916       0.00034592
      0.00187396       0.00410497
     -0.00273797       0.00004811
     -0.00412429      -0.00341104
     -0.00173653       0.00106622
     -0.01797087      -0.00118003
     -0.00092532      -0.00079453
     -0.00122182      -0.00092553
     -0.00266327      -0.00207845
     -0.00398050       0.01336052
     -0.01243190      -0.00488289
     -0.00160378      -0.00141371
     -0.00085423      -0.00063725
     -0.00262866       0.01190039
     -0.00106559      -0.00098577
     -0.00449914       0.00335438
     -0.00100106      -0.00078765
     -0.00158544      -0.00135020
     -0.00630417       0.00464959
     -0.00044614       0.00012266
     -0.00085725       0.00056305
     -0.00117827      -0.00035213
      0.00106864       0.00113868
      0.00210784       0.00257850
     -0.00136167       0.00447974
     -0.00129055      -0.00017310
     -0.00018339      -0.00011464
     -0.00106472      -0.00055252
     -0.00323050       0.00103241
      0.00014626       0.00022129
