About to Get energies
0 -0.0110534466472 kJ/mol
1 0.0397465716192 kJ/mol
2 -0.0104623030883 kJ/mol
3 0.00720634422191 kJ/mol
4 -0.013276342114 kJ/mol
5 -0.00692395208098 kJ/mol
6 -0.011304571592 kJ/mol
7 -0.00139009404302 kJ/mol
8 0.00373049867924 kJ/mol
9 -0.0835100771446 kJ/mol
10 -0.00644143920827 kJ/mol
11 -0.00578906114478 kJ/mol
12 -0.0114119863863 kJ/mol
13 -0.0136095111591 kJ/mol
14 -0.0366878806665 kJ/mol
15 -4.76574390377 kJ/mol
16 -0.0101058302228 kJ/mol
17 0.000463496472094 kJ/mol
18 -0.0183370368617 kJ/mol
19 0.00598452794507 kJ/mol
20 0.0291077031447 kJ/mol
21 -0.0872518505588 kJ/mol
22 -0.0107252480097 kJ/mol
23 -0.0275409153656 kJ/mol
24 -0.0775502229721 kJ/mol
25 0.00430193716687 kJ/mol
26 -0.00312530163963 kJ/mol
27 0.000420811974241 kJ/mol
28 0.0153400868772 kJ/mol
29 -0.00253065067617 kJ/mol
30 -0.00326592396898 kJ/mol
31 -0.00594428120259 kJ/mol
32 -0.0146401034895 kJ/mol
33 -0.00796913097954 kJ/mol
34 -0.091422819941 kJ/mol
35 -0.00630387115681 kJ/mol
36 -0.209332299994 kJ/mol
37 -0.00921520151876 kJ/mol
38 -0.0107609373819 kJ/mol
39 -0.00666246215573 kJ/mol
40 0.00907482321565 kJ/mol
41 -0.0320370987352 kJ/mol
42 -2.91770963262 kJ/mol
43 -0.00621230268721 kJ/mol
44 -0.65018916572 kJ/mol
45 -0.00261554705219 kJ/mol
46 -0.0199201621774 kJ/mol
47 0.00143991639016 kJ/mol
48 -0.015930323757 kJ/mol
49 -0.0122265391 kJ/mol
50 -0.00582450605943 kJ/mol
51 -0.0682051015907 kJ/mol
52 -0.0326039239501 kJ/mol
53 0.026736860803 kJ/mol
54 -0.0176287432096 kJ/mol
55 -0.0432459388023 kJ/mol
56 -0.00612835029464 kJ/mol
57 -0.00743511026714 kJ/mol
58 0.00234042844106 kJ/mol
59 -0.00664727740055 kJ/mol
60 -0.0392114165784 kJ/mol
61 -0.193221001254 kJ/mol
62 0.00109542116567 kJ/mol
63 -0.00558115287862 kJ/mol
64 -0.0154381804785 kJ/mol
65 0.00917590937685 kJ/mol
66 -0.0838704670692 kJ/mol
67 -4.00299544335e-05 kJ/mol
68 -0.00914389225487 kJ/mol
69 -0.066486036368 kJ/mol
70 -0.00358762264977 kJ/mol
71 0.00467528930065 kJ/mol
72 -0.176893488316 kJ/mol
73 -0.00601673494315 kJ/mol
74 -0.128953792548 kJ/mol
75 -0.0129188640299 kJ/mol
76 0.00176902520032 kJ/mol
77 0.00164781772446 kJ/mol
78 0.00145927441834 kJ/mol
79 0.00472151461757 kJ/mol
80 -0.00314639152756 kJ/mol
81 -0.0167693177422 kJ/mol
82 0.0125903445017 kJ/mol
83 -0.0114086230164 kJ/mol
84 -0.00969107463608 kJ/mol
85 -0.717404665991 kJ/mol
86 -0.00656009135004 kJ/mol
87 -0.00562862759231 kJ/mol
88 -0.0209691390646 kJ/mol
89 0.0928976635768 kJ/mol
90 -0.00475678560752 kJ/mol
91 -0.0353705074092 kJ/mol
92 -0.0838290517667 kJ/mol
93 -0.00915844052444 kJ/mol
94 0.00164944625671 kJ/mol
95 -0.0222586440766 kJ/mol
96 -0.00723173840321 kJ/mol
97 -0.00194015729153 kJ/mol
98 0.00366550446817 kJ/mol
99 0.00255050698398 kJ/mol
100 0.0346473078161 kJ/mol
101 -0.0105685840094 kJ/mol
102 -0.00305873818431 kJ/mol
103 -0.000657599312422 kJ/mol
104 -0.0104174275343 kJ/mol
105 -0.00693672468746 kJ/mol
106 -3.05442228472 kJ/mol
107 -0.0049505034747 kJ/mol
108 -0.0100377818318 kJ/mol
109 0.0234771756106 kJ/mol
110 -0.0124428793859 kJ/mol
111 -0.00626346533151 kJ/mol
112 0.00376573464406 kJ/mol
113 0.0211164864577 kJ/mol
114 -0.00841637318077 kJ/mol
115 -0.0122417678361 kJ/mol
116 -0.00994902443261 kJ/mol
117 0.00983818189618 kJ/mol
118 -0.00487113030417 kJ/mol
119 -5.2621781994 kJ/mol
120 -0.0765821450471 kJ/mol
121 -0.17696925829 kJ/mol
122 -0.250382874012 kJ/mol
123 -0.0446151605514 kJ/mol
124 -0.0102359245904 kJ/mol
125 -0.00303671650393 kJ/mol
126 -0.00615734114439 kJ/mol
127 -0.0734302395159 kJ/mol
128 -0.00213485120651 kJ/mol
129 -0.000286315066329 kJ/mol
130 0.000884646942515 kJ/mol
131 -0.0071400950024 kJ/mol
132 -0.00489662354 kJ/mol
133 -0.0499250797103 kJ/mol
134 -0.0107878027127 kJ/mol
135 0.00303422481001 kJ/mol
136 -0.0531537118716 kJ/mol
137 -0.0152350636237 kJ/mol
138 -1.45182477759 kJ/mol
139 -2.95847344134 kJ/mol
140 0.0880699266805 kJ/mol
141 -0.727742233297 kJ/mol
142 -1.10089851824 kJ/mol
143 -0.0619950665435 kJ/mol
144 0.00574740316979 kJ/mol
145 0.000383750253182 kJ/mol
146 -0.0366138206776 kJ/mol
147 0.0043302781903 kJ/mol
148 -0.00699580666247 kJ/mol
149 -0.0037607623451 kJ/mol
150 -0.000142863461826 kJ/mol
