TB,	Energy
-0.00662379	-0.00715618282125
-0.00107607	0.000324794135114
-0.56781231	-0.525693253397
-0.00869327	-0.0089188116419
-0.00710877	-0.00813761406423
-3.29487315	-3.33607945877
-0.00851694	-0.00776309126867
-0.03753535	-0.0359879592825
-0.00074482	-0.000442548361998
-0.01295306	-0.0114851456126
-0.00183931	-0.00214107546807
-0.03446325	-0.0314856364464
-0.00661004	-0.00702728604877
-0.00443911	-0.00382008547
-0.00262408	-0.00163633706049
-4.53075847	-4.49702027838
-0.06719545	-0.0633869561922
-0.06401090	-0.0627669765065
-0.06010127	-0.0519393470843
-0.00326973	-0.00394969623683
0.00136952	0.000872279982656
0.00077783	0.000892244898219
-0.18471147	-0.17727375648
-0.00138089	-0.000824291246431
-0.00510832	-0.00607147510058
-0.31575657	-0.273731096523
-0.00292017	-0.00578584868132
-0.00585254	-0.00693196202711
-0.00468124	-0.00506829514566
-0.00110095	-0.00173875253284
-0.00788876	-0.00784798449471
-0.00959409	-0.0102917968648
0.01558934	0.0184441746524
-0.00556949	-0.00587468947745
0.00162434	0.00115173020816
-0.00675287	-0.00775316196494
-0.00157672	-0.00196219756218
-0.01241556	-0.00893920662413
0.00403273	0.00482243538425
-0.00473065	-0.00475196599422
-0.00915433	-0.00914714400186
-0.01456950	-0.0142719131752
0.00994412	0.00928666902421
-0.01811593	-0.0221060537953
-0.01950304	-0.0180144611458
-0.00113026	-0.00172393500414
0.00512220	0.00547860633186
-0.01841752	-0.00632985000264
-0.76949258	-0.752737188268
-0.04529754	-0.0450351124908
-0.00995274	-0.0103606657739
-0.05281401	-0.044064397277
0.00274491	0.00226862376222
0.00083203	0.00353141736792
-0.00630151	-0.00669674412718
-0.00149849	-0.00190080982642
0.00959074	0.0144097860518
-0.00717146	-0.00804197980147
0.00882188	0.0111407131873
-0.00003206	-0.000241690077309
-0.01165639	-0.0108616666936
-0.18639036	-0.179575323136
-0.09303745	-0.0646404743608
0.01370098	0.012633487744
0.00089459	0.00167936825752
-0.00313789	-0.0039065477793
-0.00379849	-0.00443869275754
0.01422389	0.0171975720052
-0.00655608	-0.0061813720686
-0.00168248	-0.00220913572969
-0.00443361	-0.0052331294687
-0.05224948	-0.0480494671285
-0.01303225	-0.0132516815586
0.01762006	0.0193622593503
-0.00046165	-0.000975053842168
-0.00706463	-0.00768539667016
-0.93705282	-0.917127620871
-0.00533358	-0.00516013140783
-0.01037001	-0.0110789600504
0.02017775	0.0241811510916
0.00634242	0.00671943592268
-0.00328612	-0.00371760585744
-0.00679486	-0.00770864875769
0.01892822	0.0183915022886
-0.00291431	-0.00318381036198
-0.00094316	-0.00145024814428
-0.00302461	-0.00387008216657
-0.03347822	-0.0318705823852
-0.00564199	-0.00628777774187
0.02272587	0.0224630436451
-1.89975263	-1.96688352033
-0.01175783	-0.0110570688753
-0.00284109	-0.00351622845549
0.06573202	0.0983769603128
-0.00684056	-0.00770781883355
0.01409433	0.0127813460171
-3.85785922	-3.78673188217
-0.17135526	-0.214613342824
-0.48527228	-0.467935833773
-0.00632843	-0.00757557668746
0.00521970	0.00581220022414
0.00562596	0.00703414914617
-0.06560473	-0.0713192296236
-0.01077507	-0.0113867541517
-0.24846888	-0.237360277359
-0.02116733	-0.0210867458232
0.00076264	0.000365501113051
-0.00226938	-0.00297322120175
-0.00864733	-0.00900297972261
0.00027312	-9.41178991953e-05
-0.08196497	-0.0780931026897
0.00342106	0.00414429524854
-0.01332391	-0.0138571314189
-0.00058367	-0.000143089431314
-0.00027216	-0.000935026076732
0.02486641	0.0310309750583
-0.00237214	-0.00204694983964
-0.00431649	-0.00600364602784
-0.02281859	-0.0156272007078
0.00182484	0.00148558749173
-0.04961965	-0.053501478544
0.00114115	0.000891705076954
-0.00325178	-0.0039040953672
-0.00126150	-0.00160864592361
-0.00252898	-0.00305717189109
-0.00381081	-0.00463205834514
-3.44384815	-3.48128914179
0.00714646	0.00689088964127
-0.00695648	-0.00778744549168
-0.02210308	-0.00834854166753
-0.00251893	-0.00230926144619
0.00024871	0.000951649308174
-0.00743273	-0.00799557367503
0.00181156	0.00230244834204
-0.00438276	-0.00497451609477
0.01984769	0.0246607762463
-0.02943436	-0.0273594320004
-0.01718629	-0.0149236963461
-0.00452788	-0.00541291922167
-0.00204424	-0.00265418086063
-0.52261239	-0.486692706081
-0.03002079	-0.0296548732318
-0.01102211	-0.0114715466536
-1.56630530	-1.91762310367
-0.00596296	-0.000486924475278
0.00385197	0.00439439910487
-0.00524255	-0.00537578368379
-0.02279861	-0.0257616879037
-0.00426553	-0.00514213511284
-0.01282398	-0.0131643079477
-0.01051560	-0.0109741992426
-0.08405754	-0.0830528021852
-2.30055046	-2.30327817997
0.06990089	0.120306344916
0.00827026	0.0091598364381
0.00164288	0.00199265567546
-0.04720253	-0.0466424679421
-0.00872306	-0.00926320531674
-0.07970504	-0.0750894027855
0.04281689	0.0356439968876
0.00271775	0.00297706306916
-0.03265612	-0.0308602758132
-0.00106219	0.00203137802601
-0.09528960	-0.0982851939289
0.00426912	0.00416768788862
-0.01196192	-0.0126691449442
-0.00785861	-0.00862214825801
-0.00351605	-0.00591275972177
-0.10350423	-0.114135317999
0.00441865	0.00422295544143
-1.45262498	-1.41776313026
-0.01579403	-0.0156867461229
0.02838270	0.0351448401778
-2.57060597	-2.89035079521
-0.00766972	-0.0070821750297
0.00734720	-0.00134394762973
-0.04360693	-0.0318654699844
-0.02631322	-0.0278908341042
-0.00159347	-0.00225897506573
-0.04848496	-0.0432337581571
-0.09284137	-0.102102014712
-0.01213826	-0.0116014000464
-0.04771419	-0.0301022680544
-0.02784867	-0.0260881141236
-0.00380567	-0.00304540847353
-0.00667990	-0.00745939572948
-0.14879663	-0.137952173601
0.00059851	0.000501470246217
-1.76117276	-1.77145518005
-0.00468579	-0.00493170706039
0.00339725	0.0048053634067
-0.00563122	-0.00681568605405
-0.01894485	-0.0156744804487
-0.02814080	-0.0264873939282
-0.00584871	-0.00554462877882
-0.00273881	-0.00350449061077
-0.00194722	-0.00238335362806
-0.00842016	-0.00631517321901
-0.04699054	-0.0457899393247
0.00148377	0.00174518322622
-0.01086791	-0.0104085749114
-1.74399545	-2.15587263516
-0.00175748	-0.00221849024036
-0.11640442	-0.0739119930609
-0.00112955	-0.00165378238617
-0.00089435	-0.000875095760337
-0.00374573	-0.00469371547962
-0.00393858	-0.00430787583104
0.00641564	0.00720001639693
0.00200129	0.00189454009913
-0.00199268	-0.0024386269988
-0.00719347	-0.0082397150905
0.01622637	0.0158495691657
-0.00069744	-0.0104345565543
-0.01072220	-0.0115910882781
-0.18057227	-0.238482645215
-0.00661470	-0.00683806617187
-0.61034365	-0.697495891063
-0.01070629	-0.00974952348601
-0.00602014	-0.00670138809085
-0.02660631	-0.0176935871891
-0.02865055	-0.0270113812814
0.00266260	0.00287230241701
-0.12614876	-0.117083376435
-0.00244775	-0.00298261294233
-0.00069110	-0.00117892327225
0.01851992	0.0176435546862
-0.00044670	-0.0023571952771
0.01746096	0.0214164731971
-0.01587825	-0.015272688799
-0.02489668	-0.0234910324977
-0.00626837	-0.00730253940804
-0.01862950	-0.0183176184437
0.01832169	0.0172511589336
0.00916868	0.0109711351611
-0.02784077	-0.0288996966521
-2.97449731	-2.96353057434
-0.01790514	-0.0138507219911
0.02535761	0.0199583416342
-0.04620398	-0.042598905485
0.00662176	0.00888367557599
0.01304876	0.016013772195
-0.00503104	-0.00568875368645
-4.53776329	-4.71756738406
-0.00665430	-0.00720782481054
-0.00484848	-0.00550009640932
-0.05549839	-0.0510493930478
0.00329569	0.00526349796105
-0.01643333	-0.0163560420495
-0.00191623	-0.00178038737075
-0.00873526	-0.00906618869811
-0.00491237	-0.0053064408359
-0.06299943	-0.0552625151897
0.00913531	0.00905261271287
-0.00769891	-0.0082614860276
-0.01456471	-0.0141200621959
-0.00233075	-0.000158739274577
-0.00088861	-0.00147417326102
0.00817898	0.00745110137034
-0.00599442	-0.00024263709489
0.00583412	0.00567281712597
0.00074876	0.00126013076294
0.01463039	0.0144430181008
0.01125527	0.0104183518836
-0.32517085	-0.275202614898
-0.00855809	-0.00912647467239
-0.00659018	-0.00571641332888
0.00350899	0.00377034935761
0.02927454	0.0465056526037
-0.19913849	-0.179558038167
0.00154873	0.0013612914342
-0.00402902	-0.00485043868796
0.03021830	0.0252672611175
0.00225024	0.00330688632452
-0.00116651	-0.000708225556119
-0.00959899	-0.00942628968125
-0.04993308	-0.0498534930443
-0.00544771	-0.00645111649223
-0.00007489	0.000821781581008
-0.00794080	-0.00808014405911
-0.00234152	0.00161296241095
-0.79976017	-0.711472725345
-0.02314972	-0.0222041454498
-0.00246139	-0.00314572866468
-0.05407994	-0.0523236613619
-0.02457846	-0.014661184511
-0.00553504	-0.00625741884285
-0.00213635	-0.00362264053385
-0.01701665	-0.0158469035277
0.01217642	0.0124126145619
-0.01120598	-0.0112901804823
-0.08990135	-0.0971740516695
-0.00356916	-0.00449298326438
-3.80301078	-3.92768769158
-0.02627888	-0.0252783588546
0.00223804	0.00496958938485
0.00338948	0.0037300982336
-0.14377289	-0.154938354833
0.01794271	0.0145622535635
0.03030264	0.0428654932131
-0.00077843	-0.0013756529736
-0.00328923	-0.00387592963246
-0.03999638	-0.0355728186263
0.00030924	-0.000140206132011
-0.01874387	-0.0267796600869
-0.01523333	-0.0144292732174
-0.00514864	-0.00615645073081
-0.00658611	-0.00755904163317
-0.00195320	0.00018930864604
-0.00225491	-0.0024276365419
0.01391046	0.0184781021497
-0.00400210	-0.00456375686057
-0.00419554	-0.00528114928901
-0.10198733	-0.0829727805763
-0.00456089	-0.00552499229518
-0.08827294	-0.082756710903
-0.00506812	-0.00601433113271
0.01512123	0.0114360470163
-0.00713390	-0.00795746074063
0.01807849	0.0164206000807
-0.01129762	-0.00770293757464
-0.00668947	-0.00789850991299
-0.01163964	-0.011967165427
-0.00248160	-0.00312438502211
-0.00362395	-0.00442181720532
-0.01245923	-0.0130438682485
-0.00414183	-0.00507929002229
-0.00192413	-0.00195276413311
-0.00202211	-0.00263981725568
0.00212846	0.00335456439993
-0.06263396	-0.0656182495925
-0.01224951	-0.0117609215365
-0.06350475	-0.059291785431
-0.08024087	-0.0805526751567
0.00296910	0.00293347553518
-0.17057838	-0.157839633403
0.01575611	0.0190528012147
-0.02155111	-0.0207749154341
-0.00306480	-0.00390370338495
0.00562440	0.00740089829217
-0.04798898	-0.0473874115288
-0.00060940	-0.000943830943756
0.00133591	0.00253675558942
-0.00507554	-0.00629534477687
0.00108684	0.000559838228408
-0.01360313	-0.0139383937706
0.00250170	0.00218081375913
0.01112332	0.0149149687801
0.02508701	0.0205238471167
0.02087807	0.0223817443656
-0.02547629	-0.0243730631382
-0.67990215	-0.682949341356
-0.02824153	-0.0266479418768
0.00214497	0.00209584080381
-0.00957435	-0.00934945097821
-0.00869794	-0.008950160482
-0.00108409	0.00103056466483
-0.00631359	-0.00751833613112
-0.03593661	-0.0342557225861
-1.15880927	-1.13594121439
-1.96512995	-2.07514787402
-1.03749094	-1.00381606295
-0.00516275	-0.0059858785641
-0.33763773	-0.337508807081
0.00187161	3.06467030879e-05
0.00312521	0.00331948081695
-0.14933329	-0.118016443787
0.00911210	0.0121834515535
-5.24869507	-5.3800965464
0.00353710	0.00369686063982
-0.03208166	-0.0318744278361
-0.01569414	-0.0155309214209
-0.04541274	-0.0455433944834
-0.03109495	-0.0312884070885
0.01936798	0.0197118795171
-0.00548480	-0.00625959201909
-0.01138028	-0.0120947004356
-0.00254955	-0.00320044911332
-0.02898778	-0.0279751136393
0.00127430	0.00107322042952
-0.08698680	-0.0789264038426
-0.00569618	-0.0068010879678
0.00142455	0.00134181126235
-0.00172064	-0.00214459926529
-0.02359187	-0.0219685338422
-0.00824239	-0.00892153614963
-0.01704105	-0.0163371397081
-0.00045352	-0.00136616140426
-0.00604586	-0.00617858525333
-0.00809237	-0.00792909416941
-0.09398480	-0.102435607149
0.02653537	0.0316185034129
0.00362981	0.00396231888236
-0.00251654	-0.00279753570844
-0.00749326	-0.00778222318137
-0.00215262	-0.00291964986525
0.00096183	0.000486057675522
-0.35045405	-0.33621196745
-0.08292500	-0.0781033003432
-0.07513494	-0.0681136132016
0.00348111	0.00408214529473
0.00294350	0.00146510966371
-0.01623917	-0.016216735147
-0.03218561	-0.0305726249692
-0.00309435	-0.00358111141139
-0.00587084	-0.00574485918856
0.00025314	-0.000464613963338
-2.71435087	-2.67887108305
0.00752808	0.0063791790274
0.00127669	0.00133730526996
-0.08420804	-0.0478548639647
-0.01300641	-0.0132081746779
-0.02303488	-0.0219024434889
0.00596224	0.00555377892149
-0.00369681	-0.00340754151741
-0.00570109	-0.00967325663317
0.00637401	0.00842190887045
-0.09404545	-0.0905306949465
-0.01120993	-0.0103731444005
-0.01113301	-0.0114504144992
-0.00601595	-0.00644946978617
-0.00245218	-0.00324990070647
0.02209183	0.0197174764022
-0.03128372	-0.0297979024267
-0.12393596	-0.109988624423
-0.00424184	-0.00488830273672
0.00016066	-0.000553119013976
0.00051333	0.000666452155991
-0.01624312	-0.0161618772677
-0.01067985	-0.0108155305212
-4.17301525	-4.44414009514
0.00228326	0.00203534930747
-0.06972455	-0.101485572739
-0.02175747	-0.0216118456823
0.00074123	0.00216021391646
-0.01175568	-0.0116798212338
-0.03714177	-0.0345844351641
-2.67491639	-2.76363203597
-0.00481953	-0.00492023753081
-0.01673133	-0.0163146364248
-0.01720866	-0.00294311936129
-0.00443528	-0.00438813258981
-0.00206864	-0.00233201407076
-0.00145159	-0.00204793128998
0.01470827	0.0112295446538
-0.28132574	-0.307779633824
-0.00201983	-0.00215655773669
-0.00235922	-0.00232578825237
-0.09212862	-0.0876715653068
-0.00428574	-0.00487734275105
-0.00811211	-0.0085149975135
0.00047146	0.000213556008141
-0.00677943	-0.00744177173316
0.03481006	0.0464623692133
0.00334557	0.00316096732423
0.00204041	0.00200171556417
0.00077556	0.000540992562793
-0.00587144	-0.00609840316771
-1.63418540	-1.74039318309
-0.00554413	-0.00490185660521
-0.02377096	-0.0241265121096
-0.02138709	-0.0205323537619
-0.03611044	-0.0354116371538
-0.00627974	-0.00723264923055
0.01414732	0.0190290669457
-0.00398547	-0.00449094523882
-0.01179504	-0.0122060988461
-0.00319269	-0.00359173412138
0.00190188	0.00175685858487
-0.11772860	-0.123813949274
-0.00096410	-0.00155432039463
-3.86965032	-3.91178881751
0.00205847	0.0024595626693
-1.43252846	-1.42670498645
-0.07661536	-0.073091696997
-0.00678362	-0.00800683583108
-0.01532245	-0.015532556246
-0.00359536	-0.00419911101684
-0.03436085	-0.0323335538097
-0.09516866	-0.0903790137198
-0.00218480	-0.00213857307703
-0.12208433	-0.13691801092
0.00205656	0.00297832358268
-0.03306394	-0.032590803249
-0.00818425	-0.00920562233512
-0.87807307	-0.861398662728
-0.00384024	-0.00450111032547
-0.04999864	-0.0496722310973
0.00713808	0.00305529614662
0.00166944	0.0010920966599
0.00473854	0.00579297643411
-0.06141218	-0.0579378960841
-0.00378306	-0.00472143081781
0.01145170	0.0111870602951
0.00140613	0.0026253871287
-0.05887519	-0.0584208000959
-0.11235255	-0.127325744113
-0.05155730	-0.0474298242882
-0.01106243	-0.011312361047
0.01818902	0.0182290792433
-0.00331148	-0.00377418667544
0.00189470	0.00270477925679
-0.03063485	-0.00426084819606
-0.00094352	-0.00121137620092
0.00049766	0.000443410671433
-0.00512579	-0.00628051078189
-0.01485613	-0.0130060203512
-0.00908997	-0.0054348574611
-0.01627973	-0.0197303253624
-0.00242035	-0.00325797121058
-1.42310389	-1.35801328432
0.00970857	0.0109390146024
-0.00861360	-0.0095199446927
0.00432068	0.00585030766832
-0.03510183	-0.0357408335722
-0.01727230	-0.0144626318254
-0.00039322	0.00095328205292
-0.13340587	-0.126354580802
-0.00610520	-0.0024472937949
-3.24437481	-3.66347509395
-0.00248256	-0.00307982023342
-0.00976875	-0.0100974099071
-0.00189135	-0.00150426342346
-0.00800241	-0.00878909703876
-0.00093479	-0.00150187890321
-0.00011640	-0.000435333618446
-0.00034107	-0.000740945130441
0.01056656	0.015242384141
-0.01264094	-0.00946012112679
0.00216482	0.0049648334483
0.00911150	0.00818803204861
-0.00766493	-0.00784567837728
-3.94995411	-3.93244626822
0.00546255	0.00449124663471
-0.00625127	-0.00739932935124
-0.00676687	-0.00789037733888
-0.00226974	-0.0030052036693
-0.00282937	-0.000109899407336
-0.00517137	-0.0054903857397
-0.00101111	-0.00152136373395
0.01610746	0.0184391105424
-0.19251709	-0.186958064629
0.00328157	0.00521142160749
0.00171837	0.00252184256641
-0.01983788	-0.017214924068
-0.27925506	-0.358556883534
0.05472032	0.0582204560713
-0.05655771	-0.0509120676718
-0.00483844	-0.00572348925148
-0.10075514	-0.0903247526368
-0.00519266	-0.00585652025914
-0.00541840	-0.00642212830338
-0.00008159	-0.000509652290735
0.00861539	0.0118788950654
-0.02523583	-0.0240122210926
-0.12252720	-0.121544161469
-0.01170328	-0.0129115834696
0.00426182	0.00559709279601
-0.19008286	-0.176107224458
-0.11200789	-0.107791856001
0.00203431	0.00207408630383
-0.00028209	0.000861666938918
0.02386738	0.0252904294203
0.00965606	0.00842567478131
-0.02323896	-0.0214186841507
0.01164478	0.0122157183813
-0.01065760	-0.0112242169726
-0.44959167	-0.427036740542
0.00974757	0.0118777790143
0.00228649	0.00225864653604
0.00127131	0.00162147543881
-0.01040877	-0.00980505590288
-0.00482408	-0.00560360923526
-0.13190308	-0.126408411218
-0.08129385	-0.0775462445803
-0.00438073	-0.00590024024932
-3.99096746	-3.99140998665
-0.02003934	-0.0168709652898
-0.00310571	-0.00393962256313
-0.00477384	-0.00564558064186
-0.00463734	-0.00129004536195
-0.14219688	-0.136289153166
-0.01074110	0.0307537691476
-0.00938689	-0.00979716300068
-0.00914260	-0.00920370235961
-0.10642943	-0.105205366434
-0.80371800	-0.791763837857
-0.00341400	-0.00507021220168
-0.36500919	-0.377317372815
-0.20658558	-0.185446856435
-0.00224151	-0.00145312123977
0.00473675	0.00489925368593
0.00387087	0.00429074873941
-0.00512148	-0.00589382407863
-0.00414685	-0.00468328624329
-0.01270662	-0.0119803535411
-0.00205476	-0.00261623485863
0.01839491	0.0168850073816
-1.63901331	-1.6366915258
0.07558857	0.0676123919939
-0.00917514	-0.00813869713165
0.00651708	0.00860316183987
-0.05143408	-0.0340878390114
-0.05234375	-0.0513993333172
0.00280855	0.0026887286389
-0.00257276	-0.00335482964508
-0.00130373	-0.00170938814535
0.00313574	0.00316237801399
-0.05080471	-0.0354350302609
-0.00838128	-0.00936775447246
-0.00764184	-0.00878430215173
0.00761696	0.00765186118803
0.00429986	0.00372165288083
-3.27593787	-3.29085975005
-0.01225621	-0.0109375525145
0.00103444	0.000832891111603
-0.02548179	-0.0243209563554
-0.01557427	-0.0156881994071
-1.10128758	-1.15319481689
-0.00335897	-0.00423819079977
-1.42842957	-1.41472264131
-0.01685946	-0.01669011799
-0.04948124	-0.066606484029
-0.05996238	-0.0595666611559
