# Eelst 		 Emultipole 
     -0.00078473      -0.00008877
     -0.00090643      -0.00000437
     -0.00574304      -0.00064755
     -0.00466608      -0.00060177
     -0.00171622       0.00015806
     -0.00216202       0.00027597
     -0.00018161       0.00009319
     -0.00233451      -0.00008359
     -0.00165293      -0.00004708
     -0.00189526      -0.00011440
     -0.00014394       0.00005462
     -0.00219243      -0.00015635
     -0.00280034       0.00032573
     -0.00316346      -0.00036792
     -0.00070805      -0.00009027
     -0.00030197       0.00005616
     -0.00017951      -0.00003487
     -0.00321819      -0.00014110
     -0.00221525      -0.00009316
     -0.00062553      -0.00010695
     -0.00021220      -0.00006525
     -0.00029445      -0.00001031
     -0.00022581      -0.00002891
     -0.00082315      -0.00018269
     -0.00497659      -0.00052307
     -0.00018347       0.00004196
     -0.00208914       0.00031279
     -0.00007781       0.00000688
     -0.00389072       0.00018978
     -0.00016676      -0.00002429
     -0.00118360       0.00019406
     -0.00676670      -0.00035864
     -0.00123697      -0.00015428
     -0.00558442       0.00044278
     -0.00172968      -0.00016324
     -0.00006342       0.00003437
     -0.00014791       0.00012702
     -0.00018706      -0.00004254
     -0.00123087      -0.00021340
     -0.00014008      -0.00004208
     -0.00005894       0.00001666
     -0.00005585      -0.00000168
     -0.00011509      -0.00001863
     -0.00014129       0.00002138
     -0.00032790      -0.00002164
     -0.00018178      -0.00007354
     -0.00014359      -0.00003931
     -0.00117637       0.00010852
     -0.00733291      -0.00064968
     -0.00171498      -0.00010762
     -0.00525308       0.00026826
     -0.00141889       0.00025503
     -0.00230983       0.00021153
     -0.00188158      -0.00028466
     -0.00031023       0.00012361
     -0.00324062      -0.00023102
     -0.00159824       0.00025491
     -0.00059108      -0.00011668
     -0.00042728       0.00000228
     -0.00017297       0.00005827
     -0.00011289       0.00000324
     -0.00013308      -0.00000919
     -0.00143974       0.00010724
     -0.00185256      -0.00002652
     -0.00240994      -0.00025476
     -0.00459178       0.00027577
     -0.00115413      -0.00005880
     -0.00028389       0.00010006
     -0.00056050       0.00010075
     -0.00023906      -0.00007113
