# Eelst 		 Emultipole 
     -0.00078473      -0.00006195
     -0.00090643       0.00000214
     -0.00574304      -0.00044514
     -0.00466608      -0.00041667
     -0.00171622       0.00010601
     -0.00216202       0.00018280
     -0.00018161       0.00006562
     -0.00233451      -0.00004403
     -0.00165293      -0.00003002
     -0.00189526      -0.00006987
     -0.00014394       0.00003730
     -0.00219243      -0.00009025
     -0.00280034       0.00022495
     -0.00316346      -0.00023794
     -0.00070805      -0.00005588
     -0.00030197       0.00003688
     -0.00017951      -0.00002394
     -0.00321819      -0.00010666
     -0.00221525      -0.00006860
     -0.00062553      -0.00007624
     -0.00021220      -0.00004169
     -0.00029445      -0.00000896
     -0.00022581      -0.00001877
     -0.00082315      -0.00012100
     -0.00497659      -0.00033686
     -0.00018347       0.00002975
     -0.00208914       0.00022575
     -0.00007781       0.00000532
     -0.00389072       0.00013282
     -0.00016676      -0.00001505
     -0.00118360       0.00012428
     -0.00676670      -0.00024916
     -0.00123697      -0.00010541
     -0.00558442       0.00030278
     -0.00172968      -0.00009830
     -0.00006342       0.00002216
     -0.00014791       0.00007973
     -0.00018706      -0.00002591
     -0.00123087      -0.00013888
     -0.00014008      -0.00002690
     -0.00005894       0.00001151
     -0.00005585      -0.00000161
     -0.00011509      -0.00001138
     -0.00014129       0.00001507
     -0.00032790      -0.00001350
     -0.00018178      -0.00004861
     -0.00014359      -0.00002695
     -0.00117637       0.00007313
     -0.00733291      -0.00045666
     -0.00171498      -0.00007032
     -0.00525308       0.00020472
     -0.00141889       0.00016608
     -0.00230983       0.00014319
     -0.00188158      -0.00018799
     -0.00031023       0.00008106
     -0.00324062      -0.00015730
     -0.00159824       0.00018266
     -0.00059108      -0.00007477
     -0.00042728      -0.00000038
     -0.00017297       0.00003817
     -0.00011289       0.00000117
     -0.00013308      -0.00000687
     -0.00143974       0.00006938
     -0.00185256      -0.00001532
     -0.00240994      -0.00017804
     -0.00459178       0.00018763
     -0.00115413      -0.00003448
     -0.00028389       0.00006499
     -0.00056050       0.00006683
     -0.00023906      -0.00004536
     -0.00028489       0.00004715
     -0.00788473      -0.00035397
     -0.00488626      -0.00034170
     -0.00012501      -0.00004806
     -0.00030235      -0.00006337
     -0.00004507       0.00004578
     -0.00178374       0.00021189
     -0.00074174       0.00008647
     -0.00758615      -0.00013114
     -0.00012079       0.00004027
     -0.00089547      -0.00012495
     -0.00003360       0.00002041
     -0.00014738      -0.00001020
     -0.00031794       0.00008167
     -0.00101525      -0.00010753
     -0.00307028       0.00003696
     -0.00083211       0.00017564
     -0.00844431      -0.00013055
     -0.00097704      -0.00004248
     -0.00011309      -0.00000693
     -0.00066106       0.00008559
     -0.00009982      -0.00002590
     -0.00034269       0.00003837
     -0.00015475      -0.00004440
     -0.00020030      -0.00007418
     -0.00057834      -0.00003194
     -0.00034211      -0.00008353
     -0.00015928      -0.00002611
     -0.00037766      -0.00006548
     -0.00036912       0.00001620
     -0.00094147       0.00018491
     -0.00010202      -0.00000723
     -0.00022237       0.00005501
     -0.00162654      -0.00006419
     -0.00378060      -0.00027168
     -0.00038780       0.00008657
     -0.00722180      -0.00015094
     -0.00045009       0.00004288
     -0.00005682      -0.00001484
     -0.00030156       0.00005832
     -0.01339081      -0.00012804
     -0.00495559      -0.00030040
     -0.00015727       0.00005249
     -0.00163566      -0.00009811
     -0.00107366      -0.00007985
     -0.00304305      -0.00000239
     -0.00059376      -0.00010674
     -0.00000535       0.00003463
     -0.00156236      -0.00007176
     -0.00558735       0.00027557
     -0.00433810      -0.00030644
     -0.00065162       0.00010089
     -0.00016534      -0.00002521
     -0.00060406      -0.00004461
     -0.00228405       0.00025117
     -0.00268424       0.00009546
     -0.00091849       0.00007791
     -0.00066111       0.00006311
     -0.00027781      -0.00001923
     -0.00049393       0.00001823
     -0.00076499       0.00014581
     -0.00007789      -0.00004253
     -0.00563021      -0.00012564
     -0.00033874      -0.00002514
     -0.00804302      -0.00027547
     -0.00176025      -0.00011732
     -0.00310984       0.00002669
     -0.00073346      -0.00003356
     -0.00069625       0.00015033
     -0.00733004      -0.00014511
     -0.00183737       0.00025298
     -0.00011262       0.00002675
     -0.00147791       0.00018502
     -0.00296788      -0.00008047
     -0.00017019       0.00005607
     -0.00048479       0.00004465
     -0.00278752      -0.00014358
     -0.01011121      -0.00021766
     -0.00034695      -0.00003357
     -0.00141055      -0.00004491
     -0.00031200       0.00001147
     -0.00013232       0.00001858
     -0.00883531      -0.00046290
     -0.00278390      -0.00028734
     -0.00005472       0.00002327
     -0.00236722      -0.00017345
     -0.00050210       0.00000304
     -0.00040973      -0.00000759
     -0.00019376       0.00007942
     -0.00088678       0.00004067
     -0.00027583       0.00002009
     -0.00255442      -0.00014538
     -0.00077105       0.00014233
     -0.00304967      -0.00007819
     -0.00033649       0.00005406
     -0.00008433      -0.00002110
     -0.00017728       0.00005185
     -0.00007556      -0.00000773
     -0.01132782      -0.00063134
     -0.00004445      -0.00000331
     -0.00519880       0.00020963
     -0.00034914       0.00004760
     -0.00040241       0.00001613
     -0.00785664       0.00011823
     -0.00006984      -0.00003066
     -0.00685178       0.00039539
     -0.00818672       0.00038865
     -0.00111391       0.00010079
     -0.00013781      -0.00003959
     -0.00179552       0.00006672
     -0.00144642       0.00000806
     -0.00646134       0.00001648
     -0.00022171      -0.00002375
     -0.00018506      -0.00003674
     -0.00008881      -0.00000243
     -0.00009813       0.00006108
     -0.00005128       0.00003848
     -0.00638036       0.00002091
     -0.00561073      -0.00021566
     -0.00035764       0.00001135
     -0.00017829      -0.00002317
     -0.00021669      -0.00003748
     -0.00033466      -0.00004910
     -0.00287047      -0.00020867
     -0.00034403      -0.00002403
     -0.00055722       0.00005842
     -0.00558188      -0.00040147
     -0.00010717       0.00006320
     -0.00020024       0.00009463
     -0.00016784       0.00007009
     -0.01405573      -0.00011753
     -0.00390587      -0.00011952
     -0.00670922       0.00006984
     -0.00120313      -0.00008849
     -0.00042004      -0.00005557
     -0.00179538      -0.00010627
     -0.00376790      -0.00026974
     -0.00002821       0.00000929
     -0.00010466       0.00004404
     -0.00701714       0.00051507
     -0.01519689      -0.00013507
     -0.00022724       0.00007647
     -0.00451433      -0.00016295
     -0.00100053       0.00003648
     -0.00118210       0.00004407
     -0.00045113      -0.00006646
     -0.00012723       0.00007348
     -0.00130079       0.00002376
     -0.00681188       0.00001960
     -0.00011065      -0.00000325
     -0.00024926      -0.00002107
     -0.00009002      -0.00003690
     -0.00002476       0.00002886
     -0.00119785      -0.00002863
     -0.00001212       0.00003566
     -0.00007729       0.00000924
     -0.00082564      -0.00009721
     -0.00007042      -0.00002123
     -0.00337955      -0.00001185
     -0.00007967      -0.00002204
     -0.00012770      -0.00002441
     -0.00032409       0.00003253
     -0.00313527      -0.00016410
     -0.00016588       0.00003689
     -0.00034926       0.00006332
     -0.00067138      -0.00004161
     -0.00537811       0.00020773
     -0.00001799       0.00005249
     -0.00025752       0.00005865
     -0.00230827       0.00007495
     -0.00012482      -0.00001184
     -0.00279384      -0.00011481
     -0.00043408       0.00009127
     -0.00002430       0.00003368
     -0.00008182       0.00005201
     -0.00005485       0.00002398
     -0.00007790      -0.00003184
     -0.00008514      -0.00001084
     -0.00007873       0.00003286
     -0.00234091       0.00015785
     -0.00010856       0.00002148
     -0.00806200      -0.00039462
     -0.00096936      -0.00006418
     -0.00012925      -0.00003185
     -0.00011838       0.00001135
     -0.00124396       0.00015208
     -0.00014209      -0.00002219
     -0.00011297       0.00002131
     -0.00559520      -0.00003777
     -0.00135362      -0.00006497
     -0.00066334       0.00007959
     -0.00049070       0.00007471
     -0.00047470       0.00008029
     -0.00153533       0.00000562
     -0.00016688      -0.00001864
     -0.00024355       0.00009768
     -0.00009365       0.00001309
     -0.00332699      -0.00016764
     -0.00066436       0.00000477
     -0.00025669       0.00002657
     -0.00147368       0.00010814
     -0.00274659      -0.00008859
     -0.00021649       0.00009640
     -0.00002214       0.00003565
     -0.00190124       0.00012000
     -0.00827197       0.00047277
     -0.00353010      -0.00026047
     -0.00526521      -0.00015771
